id,seriesid,name,value
7518,2603,count,2685
7519,2604,t1,1/1/2010
7520,2604,t2,5/8/2017
7521,2604,count,2685
7522,2605,t1,1/1/2010
7523,2605,t2,5/8/2017
7524,2605,count,2685
7525,2606,t1,1/1/2010
7526,2606,t2,5/8/2017
7527,2606,count,2685
7528,2607,t1,1/1/2010
7529,2607,t2,5/8/2017
7530,2607,count,2685
7531,2608,t1,1/1/2010
7532,2608,t2,5/8/2017
7533,2608,count,2685
7534,2609,t1,1/1/2010
7535,2609,t2,5/8/2017
7536,2609,count,2685
7537,2610,t1,1/1/2010
7538,2610,t2,5/8/2017
7539,2610,count,2685
7540,2611,t1,1/1/2010
7541,2611,t2,5/8/2017
7542,2611,count,2685
7543,2612,t1,1/1/2010
7544,2612,t2,5/8/2017
7545,2612,count,2685
7546,2613,t1,1/1/2010
7547,2613,t2,5/8/2017
7548,2613,count,2685
7549,2614,t1,1/1/2010
7550,2614,t2,5/8/2017
7551,2614,count,2685
7552,2615,t1,1/1/2010
7553,2615,t2,5/8/2017
7554,2615,count,2685
7555,2616,t1,1/1/2010
7556,2616,t2,5/8/2017
7557,2616,count,2685
7558,2617,t1,1/1/2010
7559,2617,t2,5/8/2017
7560,2617,count,2685
7561,2618,t1,1/1/2010
7562,2618,t2,5/8/2017
7563,2618,count,2685
7564,2619,t1,1/1/2010
7565,2619,t2,5/8/2017
7566,2619,count,2685
7567,2620,t1,1/1/2010
7568,2620,t2,5/8/2017
7569,2620,count,2685
7570,2621,t1,12/31/9999
7571,2621,t2,1/1/0001
7572,2621,count,0
7573,2622,t1,12/31/9999
7574,2622,t2,1/1/0001
7575,2622,count,0
7576,2623,t1,1/1/2010
7577,2623,t2,5/8/2017
7578,2623,count,2685
7579,2624,t1,1/1/2010
7580,2624,t2,5/8/2017
7581,2624,count,2685
7582,2625,t1,1/1/2010
7583,2625,t2,5/8/2017
7584,2625,count,2685
7585,2626,t1,1/1/2010
7586,2626,t2,5/8/2017
7587,2626,count,2685
7588,2627,t1,1/1/2010
7589,2627,t2,5/8/2017
7590,2627,count,2685
7591,2628,t1,1/1/2010
7592,2628,t2,5/8/2017
7593,2628,count,2685
7594,2629,t1,1/1/2010
7595,2629,t2,5/8/2017
7596,2629,count,2685
7597,2630,t1,1/1/2010
7598,2630,t2,5/8/2017
7599,2630,count,2685
7600,2631,t1,1/1/2010
7601,2631,t2,5/8/2017
7602,2631,count,2685
7603,2632,t1,1/1/2010
7604,2632,t2,5/8/2017
7605,2632,count,2685
7606,2633,t1,12/31/9999
7607,2633,t2,1/1/0001
7608,2633,count,0
7609,2634,t1,1/1/2010
7610,2634,t2,5/8/2017
7611,2634,count,2685
7612,2635,t1,1/1/2010
7613,2635,t2,5/8/2017
7614,2635,count,2685
7615,2636,t1,1/1/2010
7616,2636,t2,5/8/2017
7617,2636,count,2685
7618,2637,t1,1/1/2010
7619,2637,t2,5/8/2017
7620,2637,count,2685
7621,2638,t1,1/1/2010
7622,2638,t2,5/8/2017
7623,2638,count,2685
7624,2639,t1,1/1/2010
7625,2639,t2,5/8/2017
7626,2639,count,2685
7627,2640,t1,1/1/2010
7628,2640,t2,5/8/2017
7629,2640,count,2685
7630,2641,t1,1/1/2010
7631,2641,t2,5/8/2017
7632,2641,count,2685
7633,2642,t1,1/1/2010
7634,2642,t2,5/8/2017
7635,2642,count,2685
7636,2643,t1,1/1/2010
7637,2643,t2,5/8/2017
7638,2643,count,2685
7639,2644,t1,1/1/2010
7640,2644,t2,5/8/2017
7641,2644,count,2685
7642,2645,t1,1/1/2010
7643,2645,t2,5/8/2017
7644,2645,count,2685
7645,2646,t1,1/1/2010
7646,2646,t2,5/8/2017
7647,2646,count,2685
7648,2647,t1,1/1/2010
7649,2647,t2,5/8/2017
7650,2647,count,2685
7651,2648,t1,1/1/2010
7652,2648,t2,5/8/2017
7653,2648,count,2685
7654,2649,t1,12/31/9999
7655,2649,t2,1/1/0001
7656,2649,count,0
7657,2650,t1,12/31/9999
7658,2650,t2,1/1/0001
7659,2650,count,0
7660,2651,t1,12/31/9999
7661,2651,t2,1/1/0001
7662,2651,count,0
7663,2652,t1,12/31/9999
7664,2652,t2,1/1/0001
7665,2652,count,0
7666,2653,t1,1/1/2010
7667,2653,t2,5/8/2017
7668,2653,count,2685
7669,2654,t1,1/1/2010
7670,2654,t2,5/8/2017
7671,2654,count,2685
7672,2655,t1,1/1/2010
7673,2655,t2,5/8/2017
7674,2655,count,2685
7675,2656,t1,1/1/2010
7676,2656,t2,5/8/2017
7677,2656,count,2685
7678,2657,t1,1/1/2010
7679,2657,t2,5/8/2017
7680,2657,count,2685
7681,2658,t1,1/1/2010
7682,2658,t2,5/8/2017
7683,2658,count,2685
7684,2659,t1,1/1/2010
7685,2659,t2,5/8/2017
7686,2659,count,2685
7687,2660,t1,12/31/9999
7688,2660,t2,1/1/0001
7689,2660,count,0
7690,2661,t1,12/31/9999
7691,2661,t2,1/1/0001
7692,2661,count,0
7693,2662,t1,12/31/9999
7694,2662,t2,1/1/0001
7695,2662,count,0
7696,2663,t1,12/31/9999
7697,2663,t2,1/1/0001
7698,2663,count,0
7699,2664,t1,1/1/2010
7700,2664,t2,5/8/2017
7701,2664,count,2685
7702,2665,t1,1/1/2010
7703,2665,t2,5/8/2017
7704,2665,count,2685
7705,2666,t1,1/1/2010
7706,2666,t2,5/8/2017
7707,2666,count,2685
7708,2667,t1,12/31/9999
7709,2667,t2,1/1/0001
7710,2667,count,0
7711,2668,t1,12/31/9999
7712,2668,t2,1/1/0001
7713,2668,count,0
7714,2669,t1,1/1/2010
7715,2669,t2,5/8/2017
7716,2669,count,2685
7717,2670,t1,1/1/2010
7718,2670,t2,5/8/2017
7719,2670,count,2685
7720,2671,t1,12/31/9999
7721,2671,t2,1/1/0001
7722,2671,count,0
7723,2672,t1,12/31/9999
7724,2672,t2,1/1/0001
7725,2672,count,0
7726,2673,t1,12/31/9999
7727,2673,t2,1/1/0001
7728,2673,count,0
7729,2674,t1,12/31/9999
7730,2674,t2,1/1/0001
7731,2674,count,0
7732,2675,t1,1/1/2010
7733,2675,t2,5/8/2017
7734,2675,count,2685
7735,2676,t1,1/1/2010
7736,2676,t2,5/8/2017
7737,2676,count,2685
7738,2677,t1,1/1/2010
7739,2677,t2,5/8/2017
7740,2677,count,2685
7741,2678,t1,1/1/2010
7742,2678,t2,5/8/2017
7743,2678,count,2685
7744,2679,t1,1/1/2010
7745,2679,t2,5/8/2017
7746,2679,count,2685
7747,2680,t1,1/1/2010
7748,2680,t2,5/8/2017
7749,2680,count,2685
7750,2681,t1,1/1/2010
7751,2681,t2,5/8/2017
7752,2681,count,2685
7753,2682,t1,1/1/2010
7754,2682,t2,5/8/2017
7755,2682,count,2685
7756,2683,t1,1/1/2010
7757,2683,t2,5/8/2017
7758,2683,count,2685
7759,2684,t1,1/1/2010
7760,2684,t2,5/8/2017
7761,2684,count,2685
7762,2685,t1,1/1/2010
7763,2685,t2,5/8/2017
7764,2685,count,2685
7765,2686,t1,1/1/2010
7766,2686,t2,5/8/2017
7767,2686,count,2685
7768,2687,t1,1/1/2010
7769,2687,t2,5/8/2017
7770,2687,count,2685
7771,2688,t1,1/1/2010
7772,2688,t2,5/8/2017
7773,2688,count,2685
7774,2689,t1,1/1/2010
7775,2689,t2,5/8/2017
7776,2689,count,2685
7777,2690,t1,1/1/2010
7778,2690,t2,5/8/2017
7779,2690,count,2685
7780,2691,t1,1/1/2010
7781,2691,t2,5/8/2017
7782,2691,count,2685
7783,2692,t1,1/1/2010
7784,2692,t2,5/8/2017
7785,2692,count,2685
7786,2693,t1,1/1/2010
7787,2693,t2,5/8/2017
7788,2693,count,2685
7789,2694,t1,1/1/2010
7790,2694,t2,5/8/2017
7791,2694,count,2685
7792,2695,t1,1/1/2010
7793,2695,t2,5/8/2017
7794,2695,count,2685
7795,2696,t1,1/1/2010
7796,2696,t2,5/8/2017
7797,2696,count,2685
7798,2697,t1,1/1/2010
7799,2697,t2,5/8/2017
7800,2697,count,2685
7801,2698,t1,1/1/2010
7802,2698,t2,5/8/2017
7803,2698,count,2685
7804,2699,t1,1/1/2010
7805,2699,t2,5/8/2017
7806,2699,count,2685
7807,2700,t1,1/1/2010
7808,2700,t2,5/8/2017
7809,2700,count,2685
7810,2701,t1,12/31/9999
7811,2701,t2,1/1/0001
7812,2701,count,0
7813,2702,t1,12/31/9999
7814,2702,t2,1/1/0001
7815,2702,count,0
7816,2703,t1,1/1/2010
7817,2703,t2,5/8/2017
7818,2703,count,2685
7819,2704,t1,1/1/2010
7820,2704,t2,5/8/2017
7821,2704,count,2685
7822,2705,t1,1/1/2010
7823,2705,t2,5/8/2017
7824,2705,count,2685
7825,2706,t1,1/1/2010
7826,2706,t2,5/8/2017
7827,2706,count,2685
7828,2707,t1,1/1/2010
7829,2707,t2,5/8/2017
7830,2707,count,2685
7831,2708,t1,12/31/9999
7832,2708,t2,1/1/0001
7833,2708,count,0
7834,2709,t1,1/1/2010
7835,2709,t2,5/8/2017
7836,2709,count,2685
7837,2710,t1,1/1/2010
7838,2710,t2,5/8/2017
7839,2710,count,2685
7840,2711,t1,12/31/9999
7841,2711,t2,1/1/0001
7842,2711,count,0
7843,2712,t1,12/31/9999
7844,2712,t2,1/1/0001
7845,2712,count,0
7846,2713,t1,1/1/2010
7847,2713,t2,5/8/2017
7848,2713,count,2685
7849,2714,t1,12/31/9999
7850,2714,t2,1/1/0001
7851,2714,count,0
7852,2715,t1,12/31/9999
7853,2715,t2,1/1/0001
7854,2715,count,0
7855,2716,t1,1/1/2010
7856,2716,t2,5/8/2017
7857,2716,count,2685
7858,2717,t1,12/31/9999
7859,2717,t2,1/1/0001
7860,2717,count,0
7861,2718,t1,12/31/9999
7862,2718,t2,1/1/0001
7863,2718,count,0
7864,2719,t1,1/1/2010
7865,2719,t2,5/8/2017
7866,2719,count,2685
7867,2720,t1,1/1/2010
7868,2720,t2,5/8/2017
7869,2720,count,2685
7870,2721,t1,1/1/2010
7871,2721,t2,5/8/2017
7872,2721,count,2685
7873,2722,t1,12/31/9999
7874,2722,t2,1/1/0001
7875,2722,count,0
7876,2723,t1,1/1/2010
7877,2723,t2,5/8/2017
7878,2723,count,2685
7879,2724,t1,1/1/2010
7880,2724,t2,5/8/2017
7881,2724,count,2685
7882,2725,t1,1/1/2010
7883,2725,t2,5/8/2017
7884,2725,count,2685
7885,2726,t1,12/31/9999
7886,2726,t2,1/1/0001
7887,2726,count,0
7888,2727,t1,1/1/2010
7889,2727,t2,5/8/2017
7890,2727,count,2685
7891,2728,t1,1/1/2010
7892,2728,t2,5/8/2017
7893,2728,count,2685
7894,2729,t1,1/1/2010
7895,2729,t2,5/8/2017
7896,2729,count,2685
7897,2730,t1,1/1/2010
7898,2730,t2,5/8/2017
7899,2730,count,2685
7900,2731,t1,1/1/2010
7901,2731,t2,5/8/2017
7902,2731,count,2685
7903,2732,t1,12/31/9999
7904,2732,t2,1/1/0001
7905,2732,count,0
7906,2733,t1,1/1/2010
7907,2733,t2,5/8/2017
7908,2733,count,2685
7909,2734,t1,12/31/9999
7910,2734,t2,1/1/0001
7911,2734,count,0
7912,2735,t1,1/1/2010
7913,2735,t2,5/8/2017
7914,2735,count,2685
7915,2736,t1,1/1/2010
7916,2736,t2,5/8/2017
7917,2736,count,2685
7918,2737,t1,1/1/2010
7919,2737,t2,5/8/2017
7920,2737,count,2685
7921,2738,t1,1/1/2010
7922,2738,t2,5/8/2017
7923,2738,count,2685
7924,2739,t1,12/31/9999
7925,2739,t2,1/1/0001
7926,2739,count,0
7927,2740,t1,1/1/2010
7928,2740,t2,5/8/2017
7929,2740,count,2685
7930,2741,t1,1/1/2010
7931,2741,t2,5/8/2017
7932,2741,count,2685
7933,2742,t1,1/1/2010
7934,2742,t2,5/8/2017
7935,2742,count,2685
7936,2743,t1,1/1/2010
7937,2743,t2,5/8/2017
7938,2743,count,2685
7939,2744,t1,12/31/9999
7940,2744,t2,1/1/0001
7941,2744,count,0
7942,2745,t1,12/31/9999
7943,2745,t2,1/1/0001
7944,2745,count,0
7945,2746,t1,1/1/2010
7946,2746,t2,5/8/2017
7947,2746,count,2685
7948,2747,t1,12/31/9999
7949,2747,t2,1/1/0001
7950,2747,count,0
7951,2748,t1,12/31/9999
7952,2748,t2,1/1/0001
7953,2748,count,0
7954,2749,t1,12/31/9999
7955,2749,t2,1/1/0001
7956,2749,count,0
7957,2750,t1,12/31/9999
7958,2750,t2,1/1/0001
7959,2750,count,0
7960,2751,t1,1/1/2010
7961,2751,t2,5/8/2017
7962,2751,count,2685
7963,2752,t1,1/1/2010
7964,2752,t2,5/8/2017
7965,2752,count,2685
7966,2753,t1,1/1/2010
7967,2753,t2,5/8/2017
7968,2753,count,2685
7969,2754,t1,1/1/2010
7970,2754,t2,5/8/2017
7971,2754,count,2685
7972,2755,t1,1/1/2010
7973,2755,t2,5/8/2017
7974,2755,count,2685
7975,2756,t1,1/1/2010
7976,2756,t2,5/8/2017
7977,2756,count,2685
7978,2757,t1,1/1/2010
7979,2757,t2,5/8/2017
7980,2757,count,2685
7981,2758,t1,1/1/2010
7982,2758,t2,5/8/2017
7983,2758,count,2685
7984,2759,t1,1/1/2010
7985,2759,t2,5/8/2017
7986,2759,count,2685
7987,2760,t1,12/31/9999
7988,2760,t2,1/1/0001
7989,2760,count,0
7990,2761,t1,1/1/2010
7991,2761,t2,5/8/2017
7992,2761,count,2685
7993,2762,t1,1/1/2010
7994,2762,t2,5/8/2017
7995,2762,count,2685
7996,2763,t1,12/31/9999
7997,2763,t2,1/1/0001
7998,2763,count,0
7999,2764,t1,1/1/2010
8000,2764,t2,5/8/2017
8001,2764,count,2685
