A_ID,parentid,isfolder,sortorder,iconname,name,siteid,units,timeinterval,parameter,tablename,provider,connectionstring,expression,notes,enabled
15234,15233,1,0,,daily,,,,,,,,,,0
18474,18470,0,1,,crmi_parity,crmi,,Irregular,parity,instant_crmi_parity,Series,,,,1
15236,15235,1,0,,daily,,,,,,,,,,0
15237,4240,1,0,,quality,,,,,,,,,,0
15238,4277,1,0,,quality,,,,,,,,,,0
15239,4666,1,0,,quality,,,,,,,,,,0
15240,427,1,0,,quality,,,,,,,,,,0
15241,1945,1,0,,quality,,,,,,,,,,0
15242,2670,1,0,,quality,,,,,,,,,,0
15243,1909,1,0,,quality,,,,,,,,,,0
15244,3176,1,0,,quality,,,,,,,,,,0
15245,83,1,0,,quality,,,,,,,,,,0
15246,5493,1,0,,quality,,,,,,,,,,0
15247,341,1,0,,quality,,,,,,,,,,0
15248,1301,1,0,,quality,,,,,,,,,,0
15249,3213,1,0,,quality,,,,,,,,,,0
15250,4048,1,0,,quality,,,,,,,,,,0
15251,4092,1,0,,quality,,,,,,,,,,0
15252,764,1,0,,quality,,,,,,,,,,0
15253,4423,1,0,,quality,,,,,,,,,,0
15254,3342,1,0,,quality,,,,,,,,,,0
15255,1731,1,0,,quality,,,,,,,,,,0
15256,628,1,0,,quality,,,,,,,,,,0
18475,18470,0,1,,crmi_power,crmi,,Irregular,power,instant_crmi_power,Series,,,,1
15258,15257,1,0,,daily,,,,,,,,,,0
15259,919,1,0,,quality,,,,,,,,,,0
15260,955,1,0,,quality,,,,,,,,,,0
15261,1604,1,0,,quality,,,,,,,,,,0
15262,1981,1,0,,quality,,,,,,,,,,0
15263,2431,1,0,,quality,,,,,,,,,,0
15264,2618,1,0,,quality,,,,,,,,,,0
15265,3132,1,0,,quality,,,,,,,,,,0
15266,3400,1,0,,quality,,,,,,,,,,0
15267,3570,1,0,,quality,,,,,,,,,,0
15268,4994,1,0,,quality,,,,,,,,,,0
15269,543,1,0,,quality,,,,,,,,,,0
15270,1648,1,0,,quality,,,,,,,,,,0
15272,15271,1,0,,instant,,,,,,,,,,0
15273,1043,1,0,,quality,,,,,,,,,,0
15274,2058,1,0,,quality,,,,,,,,,,0
15275,2359,1,0,,quality,,,,,,,,,,0
15276,2395,1,0,,quality,,,,,,,,,,0
15277,3371,1,0,,quality,,,,,,,,,,0
15278,3903,1,0,,quality,,,,,,,,,,0
15279,14451,1,0,,instant,,,,,,,,,,0
15280,4128,1,0,,quality,,,,,,,,,,0
15281,4181,1,0,,quality,,,,,,,,,,0
15282,4467,1,0,,quality,,,,,,,,,,0
15285,5378,1,0,,quality,,,,,,,,,,0
15286,289,1,0,,quality,,,,,,,,,,0
15287,463,1,0,,quality,,,,,,,,,,0
15288,1139,1,0,,quality,,,,,,,,,,0
15289,1379,1,0,,quality,,,,,,,,,,0
15290,1775,1,0,,quality,,,,,,,,,,0
15291,1822,1,0,,quality,,,,,,,,,,0
15292,2168,1,0,,quality,,,,,,,,,,0
15293,3614,1,0,,quality,,,,,,,,,,0
15294,4702,1,0,,quality,,,,,,,,,,0
15308,664,1,0,,quality,,,,,,,,,,0
15309,1095,1,0,,quality,,,,,,,,,,0
15310,2022,1,0,,quality,,,,,,,,,,0
15312,15311,1,0,,monthly,,,,,,,,,,0
15313,83,1,0,,monthly,,,,,,,,,,0
15314,8442,1,0,,monthly,,,,,,,,,,0
15315,14858,1,0,,monthly,,,,,,,,,,0
15316,14860,1,0,,monthly,,,,,,,,,,0
15317,8441,1,0,,monthly,,,,,,,,,,0
15318,14863,1,0,,monthly,,,,,,,,,,0
15319,8438,1,0,,monthly,,,,,,,,,,0
15320,8437,1,0,,monthly,,,,,,,,,,0
15322,15321,1,0,,monthly,,,,,,,,,,0
15323,14948,1,0,,monthly,,,,,,,,,,0
15324,15178,1,0,,monthly,,,,,,,,,,0
15326,15325,1,0,,monthly,,,,,,,,,,0
15327,14950,1,0,,monthly,,,,,,,,,,0
18476,18470,0,1,,crmi_msglen,crmi,,Irregular,msglen,instant_crmi_msglen,Series,,,,1
15329,15328,1,0,,monthly,,,,,,,,,,0
18477,18470,0,1,,crmi_lenerr,crmi,,Irregular,lenerr,instant_crmi_lenerr,Series,,,,1
15331,15330,1,0,,monthly,,,,,,,,,,0
18478,18470,0,1,,crmi_timeerr,crmi,,Irregular,timeerr,instant_crmi_timeerr,Series,,,,1
15333,15332,1,0,,monthly,,,,,,,,,,0
18621,18616,0,1,,atli_parity,atli,,Irregular,parity,instant_atli_parity,Series,,,,1
15335,15334,1,0,,monthly,,,,,,,,,,0
15336,15257,1,0,,monthly,,,,,,,,,,0
18622,18616,0,1,,atli_power,atli,,Irregular,power,instant_atli_power,Series,,,,1
15338,15337,1,0,,monthly,,,,,,,,,,0
18623,18616,0,1,,atli_msglen,atli,,Irregular,msglen,instant_atli_msglen,Series,,,,1
15340,15339,1,0,,monthly,,,,,,,,,,0
15341,9039,1,0,,monthly,,,,,,,,,,0
18624,18616,0,1,,atli_lenerr,atli,,Irregular,lenerr,instant_atli_lenerr,Series,,,,1
15343,15342,1,0,,monthly,,,,,,,,,,0
15344,14596,1,0,,monthly,,,,,,,,,,0
15345,8342,1,0,,monthly,,,,,,,,,,0
15346,8341,1,0,,monthly,,,,,,,,,,0
15347,8340,1,0,,monthly,,,,,,,,,,0
15348,8339,1,0,,monthly,,,,,,,,,,0
18625,18616,0,1,,atli_timeerr,atli,,Irregular,timeerr,instant_atli_timeerr,Series,,,,1
15350,15349,1,0,,monthly,,,,,,,,,,0
18626,14879,1,1,,instant,,,,,folder2017aug02135212769,Series,,,,1
15352,15351,1,0,,monthly,,,,,,,,,,0
18627,18626,0,1,,bski_ob,bski,,Irregular,ob,instant_bski_ob,Series,,,,1
15354,15353,1,0,,monthly,,,,,,,,,,0
18628,18626,0,1,,bski_pc,bski,,Irregular,pc,instant_bski_pc,Series,,,,1
15356,15355,1,0,,monthly,,,,,,,,,,0
18629,18626,0,1,,bski_batvolt,bski,,Irregular,batvolt,instant_bski_batvolt,Series,,,,1
15358,15357,1,0,,monthly,,,,,,,,,,0
18630,18626,0,1,,bski_parity,bski,,Irregular,parity,instant_bski_parity,Series,,,,1
15360,15359,1,0,,monthly,,,,,,,,,,0
15361,14756,1,0,,monthly,,,,,,,,,,0
15362,15140,1,0,,monthly,,,,,,,,,,0
18631,18626,0,1,,bski_power,bski,,Irregular,power,instant_bski_power,Series,,,,1
15364,15363,1,0,,monthly,,,,,,,,,,0
18632,18626,0,1,,bski_msglen,bski,,Irregular,msglen,instant_bski_msglen,Series,,,,1
15366,15365,1,0,,monthly,,,,,,,,,,0
18633,18626,0,1,,bski_lenerr,bski,,Irregular,lenerr,instant_bski_lenerr,Series,,,,1
15368,15367,1,0,,monthly,,,,,,,,,,0
15369,8334,1,0,,monthly,,,,,,,,,,0
18634,18626,0,1,,bski_timeerr,bski,,Irregular,timeerr,instant_bski_timeerr,Series,,,,1
15371,15370,1,0,,monthly,,,,,,,,,,0
18635,14968,1,1,,instant,,,,,folder2017aug02135213856,Series,,,,1
15373,15372,1,0,,monthly,,,,,,,,,,0
15374,8331,1,0,,monthly,,,,,,,,,,0
15375,14875,1,0,,monthly,,,,,,,,,,0
15376,12068,1,0,,monthly,,,,,,,,,,0
18636,18635,0,1,,grsi_ob,grsi,,Irregular,ob,instant_grsi_ob,Series,,,,1
15378,15377,1,0,,monthly,,,,,,,,,,0
15379,14899,1,0,,monthly,,,,,,,,,,0
15380,8329,1,0,,monthly,,,,,,,,,,0
15381,8328,1,0,,monthly,,,,,,,,,,0
18637,18635,0,1,,grsi_pc,grsi,,Irregular,pc,instant_grsi_pc,Series,,,,1
15383,15382,1,0,,monthly,,,,,,,,,,0
18638,18635,0,1,,grsi_batvolt,grsi,,Irregular,batvolt,instant_grsi_batvolt,Series,,,,1
15385,15384,1,0,,monthly,,,,,,,,,,0
18639,18635,0,1,,grsi_parity,grsi,,Irregular,parity,instant_grsi_parity,Series,,,,1
15387,15386,1,0,,monthly,,,,,,,,,,0
18640,18635,0,1,,grsi_power,grsi,,Irregular,power,instant_grsi_power,Series,,,,1
15389,15388,1,0,,monthly,,,,,,,,,,0
15391,15390,1,0,,monthly,,,,,,,,,,0
15393,15392,1,0,,monthly,,,,,,,,,,0
15395,15394,1,0,,monthly,,,,,,,,,,0
15397,15396,1,0,,monthly,,,,,,,,,,0
15398,14724,1,0,,monthly,,,,,,,,,,0
15399,9046,1,0,,monthly,,,,,,,,,,0
15400,11036,1,0,,monthly,,,,,,,,,,0
15401,10395,1,0,,monthly,,,,,,,,,,0
15402,10382,1,0,,monthly,,,,,,,,,,0
15403,14916,1,0,,monthly,,,,,,,,,,0
15404,14904,1,0,,monthly,,,,,,,,,,0
15405,14918,1,0,,monthly,,,,,,,,,,0
15407,15406,1,0,,monthly,,,,,,,,,,0
15409,15408,1,0,,monthly,,,,,,,,,,0
15410,14923,1,0,,monthly,,,,,,,,,,0
15411,14955,1,0,,monthly,,,,,,,,,,0
15413,15412,1,0,,monthly,,,,,,,,,,0
15414,12915,1,0,,monthly,,,,,,,,,,0
15415,8319,1,0,,monthly,,,,,,,,,,0
15417,15416,1,0,,monthly,,,,,,,,,,0
15418,8317,1,0,,monthly,,,,,,,,,,0
15419,8316,1,0,,monthly,,,,,,,,,,0
15421,15420,1,0,,monthly,,,,,,,,,,0
15423,15422,1,0,,monthly,,,,,,,,,,0
15425,15424,1,0,,monthly,,,,,,,,,,0
15427,15426,1,0,,monthly,,,,,,,,,,0
15429,15428,1,0,,monthly,,,,,,,,,,0
15430,7670,1,0,,monthly,,,,,,,,,,0
15431,8313,1,0,,monthly,,,,,,,,,,0
15433,15432,1,0,,monthly,,,,,,,,,,0
15435,15434,1,0,,monthly,,,,,,,,,,0
15436,14884,1,0,,monthly,,,,,,,,,,0
15437,14886,1,0,,monthly,,,,,,,,,,0
15438,8311,1,0,,monthly,,,,,,,,,,0
15439,8309,1,0,,monthly,,,,,,,,,,0
15440,14946,1,0,,monthly,,,,,,,,,,0
15441,8308,1,0,,monthly,,,,,,,,,,0
15442,14336,1,0,,monthly,,,,,,,,,,0
15444,15443,1,0,,monthly,,,,,,,,,,0
15446,15445,1,0,,monthly,,,,,,,,,,0
15447,14888,1,0,,monthly,,,,,,,,,,0
15448,14772,1,0,,monthly,,,,,,,,,,0
15449,14963,1,0,,monthly,,,,,,,,,,0
18479,14877,1,1,,instant,,,,,folder2017aug02131324559,Series,,,,1
15451,15450,1,0,,monthly,,,,,,,,,,0
18480,18479,0,1,,bouy_ob,bouy,,Irregular,ob,instant_bouy_ob,Series,,,,1
15453,15452,1,0,,monthly,,,,,,,,,,0
18481,18479,0,1,,bouy_pc,bouy,,Irregular,pc,instant_bouy_pc,Series,,,,1
15455,15454,1,0,,monthly,,,,,,,,,,0
18482,18479,0,1,,bouy_batvolt,bouy,,Irregular,batvolt,instant_bouy_batvolt,Series,,,,1
15457,15456,1,0,,monthly,,,,,,,,,,0
15458,14966,1,0,,monthly,,,,,,,,,,0
15459,14968,1,0,,monthly,,,,,,,,,,0
18483,18479,0,1,,bouy_parity,bouy,,Irregular,parity,instant_bouy_parity,Series,,,,1
15461,15460,1,0,,monthly,,,,,,,,,,0
15462,14681,1,0,,monthly,,,,,,,,,,0
15463,10298,1,0,,monthly,,,,,,,,,,0
15464,14481,1,0,,monthly,,,,,,,,,,0
15465,8200,1,0,,monthly,,,,,,,,,,0
18484,18479,0,1,,bouy_power,bouy,,Irregular,power,instant_bouy_power,Series,,,,1
15467,15466,1,0,,monthly,,,,,,,,,,0
15468,14961,1,0,,monthly,,,,,,,,,,0
15469,8199,1,0,,monthly,,,,,,,,,,0
15470,8198,1,0,,monthly,,,,,,,,,,0
15471,14798,1,0,,monthly,,,,,,,,,,0
15472,8197,1,0,,monthly,,,,,,,,,,0
18485,18479,0,1,,bouy_msglen,bouy,,Irregular,msglen,instant_bouy_msglen,Series,,,,1
15474,15473,1,0,,monthly,,,,,,,,,,0
15475,14975,1,0,,monthly,,,,,,,,,,0
18486,18479,0,1,,bouy_lenerr,bouy,,Irregular,lenerr,instant_bouy_lenerr,Series,,,,1
15477,15476,1,0,,monthly,,,,,,,,,,0
15478,14890,1,0,,monthly,,,,,,,,,,0
15479,8195,1,0,,monthly,,,,,,,,,,0
15480,14940,1,0,,monthly,,,,,,,,,,0
18487,18479,0,1,,bouy_timeerr,bouy,,Irregular,timeerr,instant_bouy_timeerr,Series,,,,1
15482,15481,1,0,,monthly,,,,,,,,,,0
18488,14923,1,1,,instant,,,,,folder2017aug02131328563,Series,,,,1
15484,15483,1,0,,monthly,,,,,,,,,,0
15485,14977,1,0,,monthly,,,,,,,,,,0
15486,14979,1,0,,monthly,,,,,,,,,,0
15487,8192,1,0,,monthly,,,,,,,,,,0
18489,18488,0,1,,cvai_bv,cvai,,Irregular,bv,instant_cvai_bv,Series,,,,1
15489,15488,1,0,,monthly,,,,,,,,,,0
15490,8191,1,0,,monthly,,,,,,,,,,0
18490,18488,0,1,,cvai_ob,cvai,,Irregular,ob,instant_cvai_ob,Series,,,,1
15492,15491,1,0,,monthly,,,,,,,,,,0
18491,18488,0,1,,cvai_pc,cvai,,Irregular,pc,instant_cvai_pc,Series,,,,1
15494,15493,1,0,,monthly,,,,,,,,,,0
15495,14981,1,0,,monthly,,,,,,,,,,0
18492,18488,0,1,,cvai_batvolt,cvai,,Irregular,batvolt,instant_cvai_batvolt,Series,,,,1
15497,15496,1,0,,monthly,,,,,,,,,,0
15498,8190,1,0,,monthly,,,,,,,,,,0
15499,12060,1,0,,monthly,,,,,,,,,,0
15500,12053,1,0,,monthly,,,,,,,,,,0
15501,14983,1,0,,monthly,,,,,,,,,,0
15502,14451,1,0,,monthly,,,,,,,,,,0
18493,18488,0,1,,cvai_parity,cvai,,Irregular,parity,instant_cvai_parity,Series,,,,1
15504,15503,1,0,,monthly,,,,,,,,,,0
18494,18488,0,1,,cvai_power,cvai,,Irregular,power,instant_cvai_power,Series,,,,1
15506,15505,1,0,,monthly,,,,,,,,,,0
18495,18488,0,1,,cvai_msglen,cvai,,Irregular,msglen,instant_cvai_msglen,Series,,,,1
15508,15507,1,0,,monthly,,,,,,,,,,0
18496,18488,0,1,,cvai_lenerr,cvai,,Irregular,lenerr,instant_cvai_lenerr,Series,,,,1
15510,15509,1,0,,monthly,,,,,,,,,,0
15511,8182,1,0,,monthly,,,,,,,,,,0
15512,14985,1,0,,monthly,,,,,,,,,,0
18497,18488,0,1,,cvai_timeerr,cvai,,Irregular,timeerr,instant_cvai_timeerr,Series,,,,1
15514,15513,1,0,,monthly,,,,,,,,,,0
18498,14966,1,1,,instant,,,,,folder2017aug02133118811,Series,,,,1
15516,15515,1,0,,monthly,,,,,,,,,,0
15517,8521,1,0,,monthly,,,,,,,,,,0
15519,15518,1,0,,monthly,,,,,,,,,,0
15521,15520,1,0,,monthly,,,,,,,,,,0
15523,15522,1,0,,monthly,,,,,,,,,,0
15524,8181,1,0,,monthly,,,,,,,,,,0
15526,15525,1,0,,monthly,,,,,,,,,,0
15527,8545,1,0,,monthly,,,,,,,,,,0
15528,8558,1,0,,monthly,,,,,,,,,,0
15530,15529,1,0,,monthly,,,,,,,,,,0
15531,14989,1,0,,monthly,,,,,,,,,,0
15533,15532,1,0,,monthly,,,,,,,,,,0
15534,14991,1,0,,monthly,,,,,,,,,,0
15535,14051,1,0,,monthly,,,,,,,,,,0
15536,10620,1,0,,monthly,,,,,,,,,,0
15538,15537,1,0,,monthly,,,,,,,,,,0
15539,8179,1,0,,monthly,,,,,,,,,,0
15540,14994,1,0,,monthly,,,,,,,,,,0
15541,14999,1,0,,monthly,,,,,,,,,,0
15542,8176,1,0,,monthly,,,,,,,,,,0
15543,14926,1,0,,monthly,,,,,,,,,,0
15544,8175,1,0,,monthly,,,,,,,,,,0
15545,12927,1,0,,monthly,,,,,,,,,,0
15546,15001,1,0,,monthly,,,,,,,,,,0
15547,8172,1,0,,monthly,,,,,,,,,,0
15548,12542,1,0,,monthly,,,,,,,,,,0
15550,15549,1,0,,monthly,,,,,,,,,,0
15552,15551,1,0,,monthly,,,,,,,,,,0
15554,15553,1,0,,monthly,,,,,,,,,,0
15555,11196,1,0,,monthly,,,,,,,,,,0
15556,9148,1,0,,monthly,,,,,,,,,,0
15557,12049,1,0,,monthly,,,,,,,,,,0
15559,15558,1,0,,monthly,,,,,,,,,,0
15560,12095,1,0,,monthly,,,,,,,,,,0
15562,15561,1,0,,monthly,,,,,,,,,,0
15564,15563,1,0,,monthly,,,,,,,,,,0
15565,14675,1,0,,monthly,,,,,,,,,,0
15566,14698,1,0,,monthly,,,,,,,,,,0
15568,15567,1,0,,monthly,,,,,,,,,,0
15569,15005,1,0,,monthly,,,,,,,,,,0
15570,8166,1,0,,monthly,,,,,,,,,,0
15571,15007,1,0,,monthly,,,,,,,,,,0
15573,8092,1,0,,monthly,,,,,,,,,,0
15574,8091,1,0,,monthly,,,,,,,,,,0
15575,12040,1,0,,monthly,,,,,,,,,,0
15576,14928,1,0,,monthly,,,,,,,,,,0
15577,8090,1,0,,monthly,,,,,,,,,,0
15578,8089,1,0,,monthly,,,,,,,,,,0
18499,18498,0,1,,grs_fb,grs,,Irregular,fb,instant_grs_fb,Series,,,,1
15580,15579,1,0,,monthly,,,,,,,,,,0
15581,14076,1,0,,monthly,,,,,,,,,,0
15582,4128,1,0,,monthly,,,,,,,,,,0
18500,18498,0,1,,grs_tv,grs,,Irregular,tv,instant_grs_tv,Series,,,,1
15584,15583,1,0,,monthly,,,,,,,,,,0
18501,18498,0,1,,grs_batvolt,grs,,Irregular,batvolt,instant_grs_batvolt,Series,,,,1
15586,15585,1,0,,monthly,,,,,,,,,,0
18502,18498,0,1,,grs_parity,grs,,Irregular,parity,instant_grs_parity,Series,,,,1
15588,15587,1,0,,monthly,,,,,,,,,,0
15589,14708,1,0,,monthly,,,,,,,,,,0
15590,8084,1,0,,monthly,,,,,,,,,,0
15591,14322,1,0,,monthly,,,,,,,,,,0
15592,9184,1,0,,monthly,,,,,,,,,,0
18503,18498,0,1,,grs_power,grs,,Irregular,power,instant_grs_power,Series,,,,1
15594,15593,1,0,,monthly,,,,,,,,,,0
15595,8079,1,0,,monthly,,,,,,,,,,0
15596,12064,1,0,,monthly,,,,,,,,,,0
15597,15016,1,0,,monthly,,,,,,,,,,0
15598,8077,1,0,,monthly,,,,,,,,,,0
18504,18498,0,1,,grs_msglen,grs,,Irregular,msglen,instant_grs_msglen,Series,,,,1
15600,15599,1,0,,monthly,,,,,,,,,,0
18505,18498,0,1,,grs_lenerr,grs,,Irregular,lenerr,instant_grs_lenerr,Series,,,,1
15602,15601,1,0,,monthly,,,,,,,,,,0
18506,18498,0,1,,grs_timeerr,grs,,Irregular,timeerr,instant_grs_timeerr,Series,,,,1
15604,15603,1,0,,monthly,,,,,,,,,,0
18641,18635,0,1,,grsi_msglen,grsi,,Irregular,msglen,instant_grsi_msglen,Series,,,,1
15606,15605,1,0,,monthly,,,,,,,,,,0
15607,8076,1,0,,monthly,,,,,,,,,,0
18642,18635,0,1,,grsi_lenerr,grsi,,Irregular,lenerr,instant_grsi_lenerr,Series,,,,1
15609,15608,1,0,,monthly,,,,,,,,,,0
18643,18635,0,1,,grsi_timeerr,grsi,,Irregular,timeerr,instant_grsi_timeerr,Series,,,,1
15611,15610,1,0,,monthly,,,,,,,,,,0
18644,15011,1,1,,instant,,,,,folder2017aug02135214802,Series,,,,1
15613,15612,1,0,,monthly,,,,,,,,,,0
15614,10873,1,0,,monthly,,,,,,,,,,0
15615,15020,1,0,,monthly,,,,,,,,,,0
15616,12518,1,0,,monthly,,,,,,,,,,0
18645,18644,0,1,,pilo_ob,pilo,,Irregular,ob,instant_pilo_ob,Series,,,,1
15618,15617,1,0,,monthly,,,,,,,,,,0
18646,18644,0,1,,pilo_pc,pilo,,Irregular,pc,instant_pilo_pc,Series,,,,1
15620,15619,1,0,,monthly,,,,,,,,,,0
18647,18644,0,1,,pilo_batvolt,pilo,,Irregular,batvolt,instant_pilo_batvolt,Series,,,,1
15622,15621,1,0,,monthly,,,,,,,,,,0
18648,18644,0,1,,pilo_parity,pilo,,Irregular,parity,instant_pilo_parity,Series,,,,1
15624,15623,1,0,,monthly,,,,,,,,,,0
15625,15022,1,0,,monthly,,,,,,,,,,0
18649,18644,0,1,,pilo_power,pilo,,Irregular,power,instant_pilo_power,Series,,,,1
15627,15626,1,0,,monthly,,,,,,,,,,0
18650,18644,0,1,,pilo_msglen,pilo,,Irregular,msglen,instant_pilo_msglen,Series,,,,1
15629,15628,1,0,,monthly,,,,,,,,,,0
15630,8069,1,0,,monthly,,,,,,,,,,0
15631,15025,1,0,,monthly,,,,,,,,,,0
18651,18644,0,1,,pilo_lenerr,pilo,,Irregular,lenerr,instant_pilo_lenerr,Series,,,,1
15633,15632,1,0,,monthly,,,,,,,,,,0
15634,12088,1,0,,monthly,,,,,,,,,,0
18652,18644,0,1,,pilo_timeerr,pilo,,Irregular,timeerr,instant_pilo_timeerr,Series,,,,1
15636,15635,1,0,,monthly,,,,,,,,,,0
18653,14955,1,1,,instant,,,,,folder2017aug02135217182,Series,,,,1
15638,15637,1,0,,monthly,,,,,,,,,,0
18654,18653,0,1,,dano_ob,dano,,Irregular,ob,instant_dano_ob,Series,,,,1
15640,15639,1,0,,monthly,,,,,,,,,,0
15641,8065,1,0,,monthly,,,,,,,,,,0
18655,18653,0,1,,dano_pc,dano,,Irregular,pc,instant_dano_pc,Series,,,,1
15643,15642,1,0,,monthly,,,,,,,,,,0
18656,18653,0,1,,dano_batvolt,dano,,Irregular,batvolt,instant_dano_batvolt,Series,,,,1
15645,15644,1,0,,monthly,,,,,,,,,,0
15646,10785,1,0,,monthly,,,,,,,,,,0
15648,15647,1,0,,monthly,,,,,,,,,,0
15572,15009,1,0,,monthly,,,,,,,,,,0
15650,15649,1,0,,monthly,,,,,,,,,,0
15652,15651,1,0,,monthly,,,,,,,,,,0
15654,15653,1,0,,monthly,,,,,,,,,,0
15656,15655,1,0,,monthly,,,,,,,,,,0
15658,15657,1,0,,monthly,,,,,,,,,,0
15659,15031,1,0,,monthly,,,,,,,,,,0
15661,15660,1,0,,monthly,,,,,,,,,,0
15662,15033,1,0,,monthly,,,,,,,,,,0
15664,15663,1,0,,monthly,,,,,,,,,,0
15666,15665,1,0,,monthly,,,,,,,,,,0
15667,8023,1,0,,monthly,,,,,,,,,,0
15668,10639,1,0,,monthly,,,,,,,,,,0
15670,15669,1,0,,monthly,,,,,,,,,,0
15672,15671,1,0,,monthly,,,,,,,,,,0
15674,15673,1,0,,monthly,,,,,,,,,,0
15676,15675,1,0,,monthly,,,,,,,,,,0
15678,15677,1,0,,monthly,,,,,,,,,,0
15679,8022,1,0,,monthly,,,,,,,,,,0
15681,15680,1,0,,monthly,,,,,,,,,,0
15683,15682,1,0,,monthly,,,,,,,,,,0
15685,15684,1,0,,monthly,,,,,,,,,,0
15686,8018,1,0,,monthly,,,,,,,,,,0
15687,8017,1,0,,monthly,,,,,,,,,,0
18507,14972,1,1,,instant,,,,,folder2017aug02134115362,Series,,,,1
15689,15688,1,0,,monthly,,,,,,,,,,0
15690,8490,1,0,,monthly,,,,,,,,,,0
15691,8016,1,0,,monthly,,,,,,,,,,0
18508,18507,0,1,,hgwm_ob,hgwm,,Irregular,ob,instant_hgwm_ob,Series,,,,1
15693,15692,1,0,,monthly,,,,,,,,,,0
15694,14363,1,0,,monthly,,,,,,,,,,0
15695,8015,1,0,,monthly,,,,,,,,,,0
15696,15039,1,0,,monthly,,,,,,,,,,0
18509,18507,0,1,,hgwm_pc,hgwm,,Irregular,pc,instant_hgwm_pc,Series,,,,1
15698,15697,1,0,,monthly,,,,,,,,,,0
18510,18507,0,1,,hgwm_batvolt,hgwm,,Irregular,batvolt,instant_hgwm_batvolt,Series,,,,1
15700,15699,1,0,,monthly,,,,,,,,,,0
15701,8010,1,0,,monthly,,,,,,,,,,0
15702,15041,1,0,,monthly,,,,,,,,,,0
18511,18507,0,1,,hgwm_parity,hgwm,,Irregular,parity,instant_hgwm_parity,Series,,,,1
15704,15703,1,0,,monthly,,,,,,,,,,0
18512,18507,0,1,,hgwm_power,hgwm,,Irregular,power,instant_hgwm_power,Series,,,,1
15706,15705,1,0,,monthly,,,,,,,,,,0
15707,10344,1,0,,monthly,,,,,,,,,,0
15708,10330,1,0,,monthly,,,,,,,,,,0
15709,7659,1,0,,monthly,,,,,,,,,,0
15710,7658,1,0,,monthly,,,,,,,,,,0
890,877,0,643,sum,cedu_ua,cedu,,Daily,ua,daily_cedu_ua,CalculationSeries,,"DailyAverage(instant_%site%_ws,92)",,1
884,877,0,637,sum,cedu_pc,cedu,,Daily,pc,daily_cedu_pc,CalculationSeries,,DailyMidnight(instant_%site%_pc),,1
894,877,0,652,sum,cedu_ym,cedu,,Daily,ym,daily_cedu_ym,CalculationSeries,,"DailyAverage(instant_%site%_tp,92)",,1
878,877,0,631,sum,cedu_et,cedu,,Daily,et,daily_cedu_et,CalculationSeries,,"DailyEtKimberlyPenman(daily_%site%_mm,daily_%site%_mn,daily_%site%_mx,daily_%site%_ym,daily_%site%_wr,daily_%site%_sr,%site%.latitude,%site%.elevation)",,1
881,877,0,634,sum,cedu_mm,cedu,,Daily,mm,daily_cedu_mm,CalculationSeries,,"DailyAverage(instant_%site%_obm,92)",,1
882,877,0,635,sum,cedu_mn,cedu,,Daily,mn,daily_cedu_mn,CalculationSeries,,DailyMin(instant_%site%_obn),,1
12903,12902,1,0,,quality,,,,,,,,,,0
15711,15036,1,0,,monthly,,,,,,,,,,0
15712,7657,1,0,,monthly,,,,,,,,,,0
15713,15029,1,0,,monthly,,,,,,,,,,0
15714,7654,1,0,,monthly,,,,,,,,,,0
18513,18507,0,1,,hgwm_msglen,hgwm,,Irregular,msglen,instant_hgwm_msglen,Series,,,,1
15716,15715,1,0,,monthly,,,,,,,,,,0
15717,7653,1,0,,monthly,,,,,,,,,,0
15718,7655,1,0,,monthly,,,,,,,,,,0
15720,15719,1,0,,monthly,,,,,,,,,,0
15757,5634,1,7730,,tgco,tgco,,,,,,,,,0
15722,15721,1,0,,monthly,,,,,,,,,,0
15723,12045,1,0,,monthly,,,,,,,,,,0
15724,3650,1,0,,quality,,,,,,,,,,0
15725,708,1,0,,quality,,,,,,,,,,0
15726,875,1,0,,quality,,,,,,,,,,0
15727,2981,1,0,,quality,,,,,,,,,,0
15728,5038,1,0,,quality,,,,,,,,,,0
15729,5542,1,0,,quality,,,,,,,,,,0
15730,2937,1,0,,quality,,,,,,,,,,0
15731,4011,1,0,,quality,,,,,,,,,,0
15732,3313,1,0,,quality,,,,,,,,,,0
15733,3242,1,0,,quality,,,,,,,,,,0
15741,2,1,0,,reen,,,,,,,,,,0
15735,15734,1,0,,daily,,,,,,,,,,0
15737,15736,1,0,,instant,,,,,,,,,,0
15738,11013,1,0,,instant,,,,,,,,,,0
15740,15739,1,0,,instant,,,,,,,,,,0
15742,15741,1,0,,instant,,,,,,,,,,0
15743,10927,1,0,,quality,,,,,,,,,,0
15744,10915,1,0,,quality,,,,,,,,,,0
15745,11175,1,0,,quality,,,,,,,,,,0
15746,11287,1,0,,quality,,,,,,,,,,0
15747,11106,1,0,,quality,,,,,,,,,,0
15748,10909,1,0,,quality,,,,,,,,,,0
15749,11140,1,0,,quality,,,,,,,,,,0
15750,11154,1,0,,quality,,,,,,,,,,0
15751,11273,1,0,,quality,,,,,,,,,,0
15752,10903,1,0,,quality,,,,,,,,,,0
15753,10921,1,0,,quality,,,,,,,,,,0
15754,11036,1,0,,quality,,,,,,,,,,0
15755,7903,1,0,,quality,,,,,,,,,,0
15756,7431,1,0,,quality,,,,,,,,,,0
